"date","Ta_1_1_1","RH_1_1_1","Pa_1_1_1","WD_1_1_1","MWS_1_1_1","PPFD_1_1_1","PPFDr_1_1_1","SWC_1_1_1","Ts_1_1_1","SHF_1_1_1","SHF_1_2_1","SHF_2_1_1","SHF_2_2_1","LWin_1_1_1","LWout_1_1_1","SWout_1_1_1","Rg_1_1_1","Rn_1_1_1","P_rain_1_1_1"
2015-05-18,22.5724305138889,21.5341865125,86.0073696979167,157.451641469708,4.7451041,699.280042639507,79.2440025252525,0.0397311110861111,22.4117499583333,2.27037610645833,1.58227525,7.16336275691618,4.57638113145833,334.710447916667,456.017964583333,60.0582426666667,334.133844708333,152.768084791667,0
2015-05-19,21.4256320138889,18.249812825,85.8648248854167,236.657983738889,4.91104158263889,751.043094338756,84.886047979798,0.0358850521350694,23.7265695416667,1.14137301666667,1.25235707041667,5.00512570661704,4.4232506875,313.612385416667,450.388989583333,66.5122260208333,364.012832020833,160.724018125,0
2015-05-20,20.1088663965278,14.5395282381944,85.9743154965278,170.579709702778,3.48218745138889,729.469252849851,84.1900252525253,0.0311630034965278,23.00481925,-0.22173351875,0.08711702625,2.3993693053799,2.7373704625,301.242677083333,450.855447916667,65.7281629375,361.183125229167,145.842157916667,0
2015-05-21,18.4275121388889,59.3390452291667,85.9524105833333,132.379339319444,8.45916658263889,618.057539172788,69.613952020202,0.036426701496875,22.8835691666667,-5.0812393125,-2.15766641875,-6.89021151600645,-0.7676043125,335.9271875,430.252141666667,51.6538308895833,290.298366583333,144.319561295833,10.8
2015-05-22,19.3833202805556,40.5023299576389,85.8683027951389,190.732311714118,3.96156243888889,753.51880134258,82.7960858585859,0.0732639754590278,20.0727084583333,-4.52532137916667,-3.6307464625,-5.82750168687115,0.1236021375,309.73715,426.842470833333,62.463487625,363.699216333333,184.130406625,0
2015-05-23,19.2349000347222,19.5834466090278,85.8017316354167,228.139891781944,4.91624991875,745.986570496656,86.6644570707071,0.0682235071770833,21.6310554583333,-1.56164500208333,-0.918542075,-0.162046720492016,1.71735693541667,302.18735625,433.318039583333,68.7452198125,365.9891483125,166.113201875,0
2015-05-24,17.9693408923611,22.8878465277778,85.6905376493056,201.634197961806,4.44333325902778,756.954247097153,87.791351010101,0.0598939753399306,21.4370551666667,-2.1600620125,-1.80362461666667,-1.30599909324312,0.756778979166667,296.803560416667,430.541789583333,69.1165051041667,366.436626229167,163.581856041667,0
2015-05-25,18.7344962708333,29.9970103125,85.7761908263889,215.576754043125,3.46749995625,763.170014674267,88.5918560606061,0.0527201041645486,22.3655277083333,0.0392107020833336,-0.311700810416667,2.89819830820207,2.86892567916667,306.836022916667,440.745366666667,68.0404484583333,365.815938225,163.866169791667,0
2015-05-26,20.3929292569444,30.0151627083333,86.0350155173611,189.870786898868,2.53906248333333,764.289659301556,89.2045454545455,0.0461705383034722,23.5685833333333,1.60607712916667,1.12723839791667,5.89346838884031,4.35641621041667,316.89485625,453.549716666667,66.8469923125,364.189940225,160.688075833333,0
2015-05-27,23.3535917986111,15.4705111479167,86.0094815972222,183.620398508403,3.00489580138889,613.859594622326,72.6650883838384,0.0391770486704861,24.2693051666667,0.659536729166667,1.11068720416667,4.08403263143956,2.88967847145833,329.216604166667,456.317489583333,55.079990875,294.042119,111.861224375,0
